case_id,source_layer,source_layer_name,source_id,parent_type,type_name,street_address,city_name,created_at,last_action_at,closed_at,status_desc,comments,department,division,dept_div,dept_div_id,category_zh,status_zh,keywords_zh,retrieval_text_zh,raw_text_en,dataset_split
br311-1-1103162,1,Closed Status,1103162,SEWER/WASTEWATER,INSIDE COMMERCIAL BACKUP,2521 WOODDALE BLVD,BATON ROUGE,2025-01-10T18:44:00+00:00,2025-01-11T01:16:00+00:00,2025-01-10 19:16,CLOSED,B/U,ENVIRONMENTAL SERVICES,WW OPERATIONS,DES - WW OPERATIONS,58,污水与下水道,已关闭,污水、下水道、排污、堵塞、污水回流,事项类别：污水与下水道；关键词：污水、下水道、排污、堵塞、污水回流；事项状态：已关闭,SEWER/WASTEWATER INSIDE COMMERCIAL BACKUP B/U ENVIRONMENTAL SERVICES WW OPERATIONS,validation
br311-1-1103189,1,Closed Status,1103189,RECYCLING,MISSED RECYCLING SERVICE,6775 WINBOURNE AVE,BATON ROUGE,2025-01-10T20:12:00+00:00,2025-01-13T14:15:00+00:00,2025-01-13 08:15,CLOSED,"MISSED RECYCLING SERVICES, THIS IS A ONGOING ISSUE.",ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,"RECYCLING MISSED RECYCLING SERVICE MISSED RECYCLING SERVICES, THIS IS A ONGOING ISSUE. ENVIRONMENTAL SERVICES RECYCLING",test
br311-1-1103226,1,Closed Status,1103226,ROAD MAINTENANCE ISSUES,POTHOLE,CONVENTION ST,BATON ROUGE,2025-01-10T22:37:00+00:00,2025-01-15T21:22:00+00:00,2025-01-15 15:22,CLOSED,POTHOLE AT THE ABOVE LOCATION.,MAINTENANCE,STREET MAINTENANCE,DOM - STREET MAINTENANCE,64,道路维护,已关闭,道路、路面、坑洞、道路维护,事项类别：道路维护；关键词：道路、路面、坑洞、道路维护；事项状态：已关闭,ROAD MAINTENANCE ISSUES POTHOLE POTHOLE AT THE ABOVE LOCATION. MAINTENANCE STREET MAINTENANCE,retrieval
br311-1-1103304,1,Closed Status,1103304,STREET/TRAFFIC ISSUES,STREET LIGHT OUTAGE OR DAMAGE,977 GALLOWAY DR,BATON ROUGE,2025-01-12T17:18:00+00:00,2025-01-13T21:02:00+00:00,2025-01-13 15:02,CLOSED,"STREET LIGHT OUT AT 977 GALLOWAY DR, BATON ROUGE, LA",TRANSPORTATION AND DEVELOPMENT,TRAFFIC ENGINEERING,TAD - TRAFFIC ENGINEERING,66,街道与交通,已关闭,街道、交通、信号灯、标志,事项类别：街道与交通；关键词：街道、交通、信号灯、标志；事项状态：已关闭,"STREET/TRAFFIC ISSUES STREET LIGHT OUTAGE OR DAMAGE STREET LIGHT OUT AT 977 GALLOWAY DR, BATON ROUGE, LA TRANSPORTATION AND DEVELOPMENT TRAFFIC ENGINEERING",retrieval
br311-1-1103374,1,Closed Status,1103374,"DRAINAGE, EROSION, FLOODING OR HOLES",ROADSIDE DRAINAGE ISSUE,5312 E BROOKSTOWN DR,BATON ROUGE,2025-01-13T16:17:00+00:00,2025-01-13T16:21:00+00:00,2025-01-13 10:21,CLOSED,WATER IS NOT DRAINING FROM THE FRONT YARD REQUESTING A CHECK OF  DITCHES ACROSS THE STREET,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,已关闭,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：已关闭,"DRAINAGE, EROSION, FLOODING OR HOLES ROADSIDE DRAINAGE ISSUE WATER IS NOT DRAINING FROM THE FRONT YARD REQUESTING A CHECK OF  DITCHES ACROSS THE STREET MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-1-1103380,1,Closed Status,1103380,ROAD MAINTENANCE ISSUES,POTHOLE,CEDARDALE AVE,BATON ROUGE,2025-01-13T16:24:00+00:00,2025-01-17T14:12:00+00:00,2025-01-17 08:12,CLOSED,LARGE POTHOLE IN THE SOUTH BOUND LANE NORTH OF THE BRIDGE REPLACEMENT BRIDGE NEAR CEDARDALE  AVE COURSEY BLVD.,MAINTENANCE,STREET MAINTENANCE,DOM - STREET MAINTENANCE,64,道路维护,已关闭,道路、路面、坑洞、道路维护,事项类别：道路维护；关键词：道路、路面、坑洞、道路维护；事项状态：已关闭,ROAD MAINTENANCE ISSUES POTHOLE LARGE POTHOLE IN THE SOUTH BOUND LANE NORTH OF THE BRIDGE REPLACEMENT BRIDGE NEAR CEDARDALE  AVE COURSEY BLVD. MAINTENANCE STREET MAINTENANCE,retrieval
br311-1-1103383,1,Closed Status,1103383,RECYCLING,NEW RESIDENT RECYCLING CART REQUEST,18514 VILLAGE WAY CT,BATON ROUGE,2025-01-13T16:26:00+00:00,2025-01-16T18:47:00+00:00,2025-01-16 12:47,CLOSED,NEW RECYCLE CART,ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,RECYCLING NEW RESIDENT RECYCLING CART REQUEST NEW RECYCLE CART ENVIRONMENTAL SERVICES RECYCLING,retrieval
br311-1-1103436,1,Closed Status,1103436,GARBAGE,MISSED WOODY WASTE SERVICE,323 SAINT THOMAS LN,BATON ROUGE,2025-01-13T17:29:00+00:00,2025-01-14T22:41:00+00:00,2025-01-14 16:41,CLOSED,MISSED CHRISTMAS TREE AT 323 ST. THOMAS LN. I PUT IN A TICKET ON JANUARY 6. SOMEONE CLOSED THE TICKET BUT DID NOT PICK UP THE CHRISTMAS TREE.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED WOODY WASTE SERVICE MISSED CHRISTMAS TREE AT 323 ST. THOMAS LN. I PUT IN A TICKET ON JANUARY 6. SOMEONE CLOSED THE TICKET BUT DID NOT PICK UP THE CHRISTMAS TREE. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-1103600,1,Closed Status,1103600,GARBAGE,MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP),2558 OSAGE ST,BATON ROUGE,2025-01-13T22:24:00+00:00,2025-01-13T22:52:00+00:00,2025-01-13 16:52,CLOSED,GARBAGE CART HAVE NOT BEEN SERVICED IN TWO WEEKS.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP) GARBAGE CART HAVE NOT BEEN SERVICED IN TWO WEEKS. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-1103603,1,Closed Status,1103603,RECYCLING,NEW RESIDENT RECYCLING CART REQUEST,14245 BELLACOSA AVE,BATON ROUGE,2025-01-13T22:30:00+00:00,2025-01-16T16:55:00+00:00,2025-01-16 10:55,CLOSED,NEW RESIDENT RECYCLING CART,ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,RECYCLING NEW RESIDENT RECYCLING CART REQUEST NEW RESIDENT RECYCLING CART ENVIRONMENTAL SERVICES RECYCLING,retrieval
br311-1-1103674,1,Closed Status,1103674,ROAD MAINTENANCE ISSUES,POTHOLE,3167 CEDARCREST AVE,BATON ROUGE,2025-01-14T15:50:00+00:00,2025-01-16T21:51:00+00:00,2025-01-16 15:51,CLOSED,CALLER STATED THAT A LARGE POTHOLE AT THIS LOCATION NEEDS TO BE REPAIRED.,MAINTENANCE,STREET MAINTENANCE,DOM - STREET MAINTENANCE,64,道路维护,已关闭,道路、路面、坑洞、道路维护,事项类别：道路维护；关键词：道路、路面、坑洞、道路维护；事项状态：已关闭,ROAD MAINTENANCE ISSUES POTHOLE CALLER STATED THAT A LARGE POTHOLE AT THIS LOCATION NEEDS TO BE REPAIRED. MAINTENANCE STREET MAINTENANCE,retrieval
br311-1-1103678,1,Closed Status,1103678,GARBAGE,DAMAGED GARBAGE CART,2045 BAHM ST,BATON ROUGE,2025-01-14T16:10:00+00:00,2025-01-23T17:35:00+00:00,2025-01-23 11:35,CLOSED,96-GAL CART LID AND HINGES BROKEN.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART 96-GAL CART LID AND HINGES BROKEN. ENVIRONMENTAL SERVICES SANITATION,test
br311-1-110368,1,Closed Status,110368,SEWER/WASTEWATER,CAVE-IN/SINK HOLE (SEWER OR DRAINAGE RELATED),KIMMERIDGE DR,BATON ROUGE,2014-07-01T16:19:00+00:00,2015-01-28T15:04:00+00:00,2015-01-28 09:04,CLOSED,CALLER STATES THAT THE SIDEWALK AT THE ABOVE LOCATION HAS SUNK. PLEASE INSPECT,ENVIRONMENTAL SERVICES,WW OPERATIONS,DES - WW OPERATIONS,58,污水与下水道,已关闭,污水、下水道、排污、堵塞、污水回流,事项类别：污水与下水道；关键词：污水、下水道、排污、堵塞、污水回流；事项状态：已关闭,SEWER/WASTEWATER CAVE-IN/SINK HOLE (SEWER OR DRAINAGE RELATED) CALLER STATES THAT THE SIDEWALK AT THE ABOVE LOCATION HAS SUNK. PLEASE INSPECT ENVIRONMENTAL SERVICES WW OPERATIONS,retrieval
br311-1-1103809,1,Closed Status,1103809,GARBAGE,SAME DAY SERVICE STATUS,7815 HIGHLAND RD,BATON ROUGE,2025-01-14T22:32:00+00:00,2025-01-15T07:59:00+00:00,2025-01-15 01:59,CLOSED,SERVICE DAY IS TUESDAY 1-14-25 ALL CARTS ARE STILL OUT,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE SAME DAY SERVICE STATUS SERVICE DAY IS TUESDAY 1-14-25 ALL CARTS ARE STILL OUT ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-1103813,1,Closed Status,1103813,STREET/TRAFFIC ISSUES,REQUEST TRAFFIC CALMING STUDY,N 31ST ST,BATON ROUGE,2025-01-14T22:44:00+00:00,2025-04-09T13:53:00+00:00,2025-04-09 08:53,CLOSED,REQUEST IS FOR SPEED BUMPS OR STOP SIGNS ON N 31ST STREET,TRANSPORTATION AND DEVELOPMENT,TRAFFIC ENGINEERING,TAD - TRAFFIC ENGINEERING,66,街道与交通,已关闭,街道、交通、信号灯、标志,事项类别：街道与交通；关键词：街道、交通、信号灯、标志；事项状态：已关闭,STREET/TRAFFIC ISSUES REQUEST TRAFFIC CALMING STUDY REQUEST IS FOR SPEED BUMPS OR STOP SIGNS ON N 31ST STREET TRANSPORTATION AND DEVELOPMENT TRAFFIC ENGINEERING,test
br311-1-1103882,1,Closed Status,1103882,GARBAGE,NEW RESIDENT REQUEST FOR GARBAGE CART,4311 FLEET DR,BATON ROUGE,2025-01-15T15:44:00+00:00,2025-01-30T16:59:00+00:00,2025-01-30 10:59,CLOSED,NEW CART 96 GAL,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE NEW RESIDENT REQUEST FOR GARBAGE CART NEW CART 96 GAL ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-1103959,1,Closed Status,1103959,GARBAGE,MISSED WOODY WASTE SERVICE,3844 W WENDOVER DR,BATON ROUGE,2025-01-15T18:56:00+00:00,2025-01-16T21:00:00+00:00,2025-01-16 15:00,CLOSED,CALLER REQUESTING FOR A CHRISTMAS TREE TO BE PICKED UP.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED WOODY WASTE SERVICE CALLER REQUESTING FOR A CHRISTMAS TREE TO BE PICKED UP. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-110396,1,Closed Status,110396,RECYCLING,DAMAGED RECYCLING CART,3818 SOUTHPASS AVE,BATON ROUGE,2014-07-01T17:08:00+00:00,2014-07-07T08:16:00+00:00,2014-07-07 03:16,CLOSED,LID MISSMING ON CART,ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,RECYCLING DAMAGED RECYCLING CART LID MISSMING ON CART ENVIRONMENTAL SERVICES RECYCLING,retrieval
br311-1-1103963,1,Closed Status,1103963,GARBAGE,SAME DAY SERVICE STATUS,1333 TAMARI DR,BATON ROUGE,2025-01-15T19:13:00+00:00,2025-01-15T22:34:00+00:00,2025-01-15 16:34,CLOSED,MISSED RECYCLING SERVICE WAS MISSED ON 1/8 AND STILL HAVE NOT COME ON TODAY AND THEIR ENTIRE SUBDIVISION HAS BEEN MISSED AND NEEDS TO BE PICKED UP.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE SAME DAY SERVICE STATUS MISSED RECYCLING SERVICE WAS MISSED ON 1/8 AND STILL HAVE NOT COME ON TODAY AND THEIR ENTIRE SUBDIVISION HAS BEEN MISSED AND NEEDS TO BE PICKED UP. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-1103982,1,Closed Status,1103982,GARBAGE,SAME DAY SERVICE STATUS,5028 CLAYTON ST,BATON ROUGE,2025-01-15T20:03:00+00:00,2025-01-16T07:59:00+00:00,2025-01-16 01:59,CLOSED,CALLER STATED THAT THE ENTIRE STREET WAS MISSED ON SERVICE DAY WEDNESDAY.  01/15/2025,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE SAME DAY SERVICE STATUS CALLER STATED THAT THE ENTIRE STREET WAS MISSED ON SERVICE DAY WEDNESDAY.  01/15/2025 ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-1104012,1,Closed Status,1104012,STREET/TRAFFIC ISSUES,MINOR SIGNAL ISSUE,HIGHLAND RD,BATON ROUGE,2025-01-15T20:50:00+00:00,2025-01-15T22:13:00+00:00,2025-01-15 16:13,CLOSED,WHEN TURNING RIGHT ONTO HIGHLAND RD THE SIGNAL IS SHORT CYCLING ONLY ALLOWING TWO VEHICLE TO TURN.,TRANSPORTATION AND DEVELOPMENT,TRAFFIC ENGINEERING,TAD - TRAFFIC ENGINEERING,66,街道与交通,已关闭,街道、交通、信号灯、标志,事项类别：街道与交通；关键词：街道、交通、信号灯、标志；事项状态：已关闭,STREET/TRAFFIC ISSUES MINOR SIGNAL ISSUE WHEN TURNING RIGHT ONTO HIGHLAND RD THE SIGNAL IS SHORT CYCLING ONLY ALLOWING TWO VEHICLE TO TURN. TRANSPORTATION AND DEVELOPMENT TRAFFIC ENGINEERING,test
br311-1-1104015,1,Closed Status,1104015,GARBAGE,MISSING GARBAGE CART,211 LOVERS LN,BATON ROUGE,2025-01-15T20:52:00+00:00,2025-01-29T17:07:00+00:00,2025-01-29 11:07,CLOSED,96-GAL CART FELL INTO TRUCK,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSING GARBAGE CART 96-GAL CART FELL INTO TRUCK ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-1104020,1,Closed Status,1104020,GARBAGE,MISSED WHITE GOODS SERVICE/TIRES,19273 CHARDONNAY AVE,BATON ROUGE,2025-01-15T21:00:00+00:00,2025-01-16T19:37:00+00:00,2025-01-16 13:37,CLOSED,OVEN FOR PICKUP,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED WHITE GOODS SERVICE/TIRES OVEN FOR PICKUP ENVIRONMENTAL SERVICES SANITATION,test
br311-1-1104103,1,Closed Status,1104103,GARBAGE,DAMAGED GARBAGE CART,4216 NORWICH DR,BATON ROUGE,2025-01-16T14:45:00+00:00,2025-02-07T18:53:00+00:00,2025-02-07 12:53,CLOSED,CART IS SPLIT AND CRACKED,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART CART IS SPLIT AND CRACKED ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-1104105,1,Closed Status,1104105,RECYCLING,MISSED RECYCLING SERVICE,1314 WESTMORELAND DR,BATON ROUGE,2025-01-16T14:49:00+00:00,2025-01-17T15:16:00+00:00,2025-01-17 09:16,CLOSED,"CALLER RECYCLING WAS MISSED ON (TUES. 1/14/25)..., REFUSE ID#",ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,"RECYCLING MISSED RECYCLING SERVICE CALLER RECYCLING WAS MISSED ON (TUES. 1/14/25)..., REFUSE ID# ENVIRONMENTAL SERVICES RECYCLING",retrieval
br311-1-1104127,1,Closed Status,1104127,GARBAGE,MISSING GARBAGE CART,12553 PARKCIEL AVE,BATON ROUGE,2025-01-16T15:55:00+00:00,2025-01-30T16:45:00+00:00,2025-01-30 10:45,CLOSED,CART FELL INTO THE TRUCK,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSING GARBAGE CART CART FELL INTO THE TRUCK ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-1104209,1,Closed Status,1104209,GARBAGE,MISSED WOODY WASTE SERVICE,1029 LOURAY DR,BATON ROUGE,2025-01-16T19:44:00+00:00,2025-01-17T20:36:00+00:00,2025-01-17 14:36,CLOSED,MISSED JTD PICK UP,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED WOODY WASTE SERVICE MISSED JTD PICK UP ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-110425,1,Closed Status,110425,"DRAINAGE, EROSION, FLOODING OR HOLES",NON-ROADSIDE VEGETATION IN A DITCH,5987 CRESTWAY AVE,BATON ROUGE,2014-07-01T18:26:00+00:00,2016-06-30T07:53:00+00:00,2016-06-30 02:53,CLOSED,CALLER IS REQUESTING THAT THE CANAL RUNNIGN BEHIND THE ABOVE ADDRESS BE CUT.,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,已关闭,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：已关闭,"DRAINAGE, EROSION, FLOODING OR HOLES NON-ROADSIDE VEGETATION IN A DITCH CALLER IS REQUESTING THAT THE CANAL RUNNIGN BEHIND THE ABOVE ADDRESS BE CUT. MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-1-1104253,1,Closed Status,1104253,RECYCLING,PICK UP UNWANTED RECYCLING CART,818 HIGH PLAINS AVE,BATON ROUGE,2025-01-16T21:35:00+00:00,2025-01-23T17:31:00+00:00,2025-01-23 11:31,CLOSED,PICKUP ADDITIONAL RECYCLE CART,ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,RECYCLING PICK UP UNWANTED RECYCLING CART PICKUP ADDITIONAL RECYCLE CART ENVIRONMENTAL SERVICES RECYCLING,retrieval
br311-1-1104263,1,Closed Status,1104263,STREET/TRAFFIC ISSUES,REQUEST A BARRICADE,CATALINA AVE,BATON ROUGE,2025-01-16T22:03:00+00:00,2025-01-17T16:05:00+00:00,2025-01-17 10:05,CLOSED,LARGE CRACK IN THE ROAD ON CATALINA  AVE BETWEEN SHERWOOD FOREST BLVD AND OCALA AVE,TRANSPORTATION AND DEVELOPMENT,TRAFFIC ENGINEERING,TAD - TRAFFIC ENGINEERING,66,街道与交通,已关闭,街道、交通、信号灯、标志,事项类别：街道与交通；关键词：街道、交通、信号灯、标志；事项状态：已关闭,STREET/TRAFFIC ISSUES REQUEST A BARRICADE LARGE CRACK IN THE ROAD ON CATALINA  AVE BETWEEN SHERWOOD FOREST BLVD AND OCALA AVE TRANSPORTATION AND DEVELOPMENT TRAFFIC ENGINEERING,retrieval
br311-1-110435,1,Closed Status,110435,GARBAGE,DAMAGED GARBAGE CART,5457 W SUNSET HILL AVE,BATON ROUGE,2014-07-01T18:52:00+00:00,2014-07-09T09:58:00+00:00,2014-07-09 04:58,CLOSED,DAMAGED/96 GAL CARTS.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART DAMAGED/96 GAL CARTS. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-1104370,1,Closed Status,1104370,GARBAGE,MISSED WOODY WASTE SERVICE,1029 PASTUREVIEW DR,BATON ROUGE,2025-01-17T16:34:00+00:00,2025-01-20T21:34:00+00:00,2025-01-20 15:34,CLOSED,AN ELECTRIC SMOKER IS AT THE CURBSIDE FOR PICK UP,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED WOODY WASTE SERVICE AN ELECTRIC SMOKER IS AT THE CURBSIDE FOR PICK UP ENVIRONMENTAL SERVICES SANITATION,validation
br311-1-1104373,1,Closed Status,1104373,SEWER/WASTEWATER,CAVE-IN/SINK HOLE (SEWER OR DRAINAGE RELATED),3936 FAIRFIELDS AVE,BATON ROUGE,2025-01-17T16:53:00+00:00,2025-10-20T16:51:00+00:00,2025-10-20 11:51,CLOSED,"REQUESTING LINE TO BE TELEVISED, H/O STATES PLUMBER FOUND ROOTS INSIDE THE LINE ON THE CITY SIDE.",ENVIRONMENTAL SERVICES,WW OPERATIONS,DES - WW OPERATIONS,58,污水与下水道,已关闭,污水、下水道、排污、堵塞、污水回流,事项类别：污水与下水道；关键词：污水、下水道、排污、堵塞、污水回流；事项状态：已关闭,"SEWER/WASTEWATER CAVE-IN/SINK HOLE (SEWER OR DRAINAGE RELATED) REQUESTING LINE TO BE TELEVISED, H/O STATES PLUMBER FOUND ROOTS INSIDE THE LINE ON THE CITY SIDE. ENVIRONMENTAL SERVICES WW OPERATIONS",retrieval
br311-1-1104411,1,Closed Status,1104411,SEWER/WASTEWATER,OUTSIDE OVERFLOW,2538 BRIGHTSIDE DR,BATON ROUGE,2025-01-17T18:51:00+00:00,2025-01-18T01:35:00+00:00,2025-01-17 19:35,CLOSED,GRACE COMMUNITY CHURCH,ENVIRONMENTAL SERVICES,WW OPERATIONS,DES - WW OPERATIONS,58,污水与下水道,已关闭,污水、下水道、排污、堵塞、污水回流,事项类别：污水与下水道；关键词：污水、下水道、排污、堵塞、污水回流；事项状态：已关闭,SEWER/WASTEWATER OUTSIDE OVERFLOW GRACE COMMUNITY CHURCH ENVIRONMENTAL SERVICES WW OPERATIONS,test
br311-1-1104426,1,Closed Status,1104426,GARBAGE,MISSING GARBAGE CART,6442 BUTTONWOOD DR,BATON ROUGE,2025-01-17T19:43:00+00:00,2025-01-29T16:59:00+00:00,2025-01-29 10:59,CLOSED,96-GAL CART FELL INTO THE TRUCK ON WEDNESDAY.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSING GARBAGE CART 96-GAL CART FELL INTO THE TRUCK ON WEDNESDAY. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-110445,1,Closed Status,110445,BLIGHTED PROPERTIES,TALL GRASS,2715 WASHINGTON AVE,BATON ROUGE,2014-07-01T19:24:00+00:00,2014-07-21T08:53:00+00:00,2014-07-21 03:53,CLOSED,CALLER IS REQUESTING THAT THE GRASS BE CUT AT THE ABOVE ADDRESS,DEVELOPMENT,BLIGHT ENFORCEMENT,DOD - BLIGHT ENFORCEMENT,59,环境卫生与失管物业,已关闭,失管物业、环境卫生、废弃房屋,事项类别：环境卫生与失管物业；关键词：失管物业、环境卫生、废弃房屋；事项状态：已关闭,BLIGHTED PROPERTIES TALL GRASS CALLER IS REQUESTING THAT THE GRASS BE CUT AT THE ABOVE ADDRESS DEVELOPMENT BLIGHT ENFORCEMENT,validation
br311-1-1104710,1,Closed Status,1104710,SEWER/WASTEWATER,INSIDE RESIDENTIAL BACKUP,9362 W DAMUTH PL,BATON ROUGE,2025-01-23T17:17:00+00:00,2025-01-24T00:07:00+00:00,2025-01-23 18:07,CLOSED,B/U,ENVIRONMENTAL SERVICES,WW OPERATIONS,DES - WW OPERATIONS,58,污水与下水道,已关闭,污水、下水道、排污、堵塞、污水回流,事项类别：污水与下水道；关键词：污水、下水道、排污、堵塞、污水回流；事项状态：已关闭,SEWER/WASTEWATER INSIDE RESIDENTIAL BACKUP B/U ENVIRONMENTAL SERVICES WW OPERATIONS,retrieval
